"molecular_weight, alogp, logd, molecular_solubility, molecular_volume, molecular_surface_area, molecular_polar_surface_area, num_rotatable_bonds, num_h_acceptors, num_h_donors, adm_absorption_level, adm_bbb_level, adm_bbb, adm_solubility, adm_solubility_level, adm_hepatotoxicity, adm_hepatotoxicity_probability, adm_cyp2d6, adm_cyp2d6_probability, adm_ppb_level, druglikeness_weight",,,,,,,,,,,,,,,,,,,,,
136,154.29237,4.609,4.609,-4.05,131.71,179,0,3,0,0,1,0,1.271,-4.639,2,0,0.211,0,0.039,1,0.557
137,150.21755,2.207,2.207,-2.607,115.93,173.71,17.07,0,1,0,0,1,0.254,-2.978,3,0,0.238,0,0.029,2,0.517
138,310.51452,7.435,7.435,-8.237,247.98,358.43,26.3,17,2,0,3,4,NA,-5.823,2,0,0.218,0,0.445,2,0.206
139,272.25278,2.373,2.277,-2.16,167.38,246.48,86.99,1,5,3,0,3,-0.824,-2.942,3,1,0.98,1,0.772,2,0.742
140,204.35105,4.077,4.077,-5.068,201.34,223.59,0,0,0,0,0,0,1.106,-5.434,2,1,0.589,0,0.128,1,0.522
141,424.70152,7.503,7.503,-10.159,341.97,453.31,17.07,1,1,0,3,4,NA,-9.575,0,1,0.509,0,0.425,2,0.398
142,136.23403,3.687,3.687,-2.887,115.24,172.59,0,4,0,0,0,0,0.986,-3.529,3,0,0.112,0,0.059,0,0.408
143,610.51749,-1.158,-2.405,-1.744,363.92,545.7,265.52,6,16,10,3,4,NA,-6.182,1,1,0.94,0,0.396,2,0.173
144,424.70152,7.404,7.404,-10.775,370.78,460.83,17.07,0,1,0,3,4,NA,-9.622,0,1,0.708,0,0.386,2,0.37
145,152.23343,2.075,2.075,-2.413,119.7,165.56,17.07,0,1,0,0,1,0.214,-3.142,3,0,0.258,0,0.049,0,0.519
146,136.23403,2.926,2.926,-2.444,113.18,147.95,0,0,0,0,0,0,0.75,-3.717,3,1,0.589,0,0.049,0,0.449
