Unnamed_0,molecular_weight, alogp, logd, molecular_solubility, molecular_volume, molecular_surface_area, molecular_polar_surface_area, num_rotatable_bonds, num_h_acceptors, num_h_donors, adm_absorption_level, adm_bbb_level, adm_bbb, adm_solubility, adm_solubility_level, adm_hepatotoxicity, adm_hepatotoxicity_probability, adm_cyp2d6, adm_cyp2d6_probability, adm_ppb_level, druglikeness_weight,isGreatCold,isCold,isMildlyCold,isCool,isEven,isWarm,isMildlyWarm,isHot,isGreatHot,isLiverMeridian,isSpleenMeridian,isKidneyMeridian,isHeartMeridian,isLargeIntestineMeridian,isStomachMeridian,isLungMeridian,isGallbladderMeridian,isTripleBurnerMeridian,isBladderMeridian,isOthersMeridian,isSmallIntestineMeridian,isPericardiumMeridian,isBitter,isPungent,isSweet,isAstringent,isMildlyBitter,isSalty,isMildlySweet,isSour
4539,556.51625,4.177,4.042,-5.525,347.8,492.33,137.82,4.0,10.0,2.0,2.0,4.0,0.0034031952342269208,-6.7429999999999986,1.0,1.0,0.933,0.0,0.287,1.0,0.278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4540,516.7522799999998,4.95,4.95,-8.009,398.9,546.01,83.83,2.0,5.0,2.0,0.0,4.0,0.0034031952342269208,-6.478,1.0,0.0,0.45,0.0,0.35600000000000004,1.0,0.508,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4541,500.75288,6.0520000000000005,6.0520000000000005,-9.216,394.44,533.6,63.6,2.0,4.0,1.0,1.0,4.0,0.0034031952342269208,-7.761,1.0,0.0,0.456,0.0,0.35600000000000004,2.0,0.469,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4542,474.41418,1.017,0.354,-2.835,302.86,434.41,180.05,5.0,11.0,5.0,3.0,4.0,0.0034031952342269208,-3.569,3.0,1.0,0.96,1.0,0.514,2.0,0.39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4543,620.55537,0.159,-0.505,-2.968,388.96,566.72,238.96,7.0,15.0,7.0,3.0,4.0,0.0034031952342269208,-5.003,2.0,1.0,0.8140000000000001,0.0,0.34600000000000003,2.0,0.204,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4544,402.35152,0.394,-0.134,-2.327,246.27,359.68,153.75,3.0,9.0,5.0,3.0,4.0,0.0034031952342269208,-2.458,3.0,1.0,0.894,1.0,0.7120000000000001,2.0,0.491,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4545,618.84245,7.603,7.41,-10.557,471.28,620.86,104.06,6.0,6.0,3.0,3.0,4.0,0.0034031952342269208,-7.426,1.0,0.0,0.37,0.0,0.435,2.0,0.172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4546,472.69972,5.334,5.142,-7.774,375.58,487.48,77.76,2.0,4.0,3.0,1.0,4.0,0.0034031952342269208,-6.211,1.0,1.0,0.735,0.0,0.376,2.0,0.475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4547,336.3811,5.088,5.088,-6.275,230.49,332.32,48.67,6.0,3.0,0.0,0.0,1.0,0.664,-6.017,1.0,0.0,0.35,1.0,0.613,2.0,0.319,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4548,352.3805,4.23,4.23,-5.274,231.18,335.22,61.2,6.0,4.0,0.0,0.0,1.0,0.257,-5.5,2.0,0.0,0.417,1.0,0.722,1.0,0.443,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4549,222.23715,2.573,2.573,-2.28,155.37,221.55,36.92,4.0,4.0,0.0,0.0,1.0,0.076,-3.3710000000000004,3.0,1.0,0.629,0.0,0.029,0.0,0.7340000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4550,202.16293,1.961,1.891,-2.363,114.21,176.27,59.67,0.0,3.0,1.0,0.0,2.0,-0.491,-3.054,3.0,1.0,0.8140000000000001,0.0,0.099,2.0,0.524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4551,330.41804,4.228,4.226,-5.369,234.95,336.22,55.76,5.0,4.0,1.0,0.0,1.0,0.267,-4.948,2.0,0.0,0.311,0.0,0.35600000000000004,1.0,0.648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4552,270.27996,3.427,3.427,-4.408,172.18,261.22,59.67,2.0,3.0,1.0,0.0,2.0,-0.038,-4.579,2.0,0.0,0.463,0.0,0.475,1.0,0.516,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4553,310.51452,7.773,6.324,-8.605,247.98,355.84,37.29,17.0,2.0,1.0,3.0,4.0,0.0034031952342269208,-5.565,2.0,0.0,0.152,0.0,0.415,2.0,0.278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4554,382.44954,5.134,5.134,-6.511,260.67,385.62,57.9,8.0,4.0,0.0,0.0,1.0,0.537,-5.891,2.0,0.0,0.152,1.0,0.8009999999999999,2.0,0.361,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
4555,260.37125,4.713,4.713,-6.625,207.51,293.99,40.46,11.0,2.0,2.0,0.0,1.0,0.644,-2.986,3.0,0.0,0.145,0.0,0.366,1.0,0.417,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4556,326.5569799999999,8.443,8.443,-9.308,266.51,378.84,26.3,19.0,2.0,0.0,3.0,4.0,0.0034031952342269208,-6.472,1.0,0.0,0.198,0.0,0.445,2.0,0.222,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4557,324.5411,7.997999999999998,7.997999999999998,-9.035,262.39,375.08,26.3,18.0,2.0,0.0,3.0,4.0,0.0034031952342269208,-6.1789999999999985,1.0,0.0,0.198,0.0,0.445,2.0,0.188,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
4558,270.45066,6.644,5.1960000000000015,-6.82,223.29,313.39,37.29,14.0,2.0,1.0,1.0,0.0,1.297,-4.965,2.0,0.0,0.066,0.0,0.376,2.0,0.384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4559,284.47724,6.87,6.87,-7.245,242.15,332.63,26.3,15.0,2.0,0.0,2.0,0.0,1.554,-5.608,2.0,0.0,0.158,0.0,0.386,2.0,0.307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4560,242.39749,5.732,4.283,-5.725,194.13,281.46,37.29,12.0,2.0,1.0,0.0,0.0,1.015,-4.337,2.0,0.0,0.07200000000000001,0.0,0.376,2.0,0.474,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4561,256.42407000000003,5.957000000000002,5.957000000000002,-6.143,207.85,300.7,26.3,13.0,2.0,0.0,1.0,0.0,1.272,-4.996,2.0,0.0,0.145,0.0,0.376,2.0,0.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4562,354.39638,4.377,4.377,-5.568,240.78,351.08,68.9,6.0,4.0,1.0,0.0,1.0,0.114,-5.09,2.0,0.0,0.264,1.0,0.792,1.0,0.475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4563,354.39638,4.0680000000000005,4.0680000000000005,-5.984,233.58,352.39,68.9,6.0,4.0,1.0,0.0,1.0,0.019,-4.863,2.0,0.0,0.192,1.0,0.623,1.0,0.482,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4564,426.5021,4.694,4.694,-7.387,293.95,433.0,67.13,11.0,5.0,0.0,0.0,1.0,0.259,-5.016,2.0,0.0,0.145,1.0,0.544,1.0,0.29600000000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4565,230.25915,3.514,2.814,-3.313,155.37,229.6,46.53,2.0,3.0,1.0,0.0,1.0,0.188,-3.956,3.0,0.0,0.165,0.0,0.168,1.0,0.48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4566,382.6633,10.498,9.05,-11.656,310.41,439.43,37.29,23.0,2.0,1.0,3.0,4.0,0.0034031952342269208,-7.084,1.0,0.0,0.185,0.0,0.405,2.0,0.191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4567,256.42407000000003,5.779,4.332,-5.581,210.25,300.84,37.29,11.0,2.0,1.0,0.0,0.0,1.029,-4.623,2.0,0.0,0.132,0.0,0.366,2.0,0.509,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4568,192.16811,1.389,-0.075,-1.743,116.96,177.6,63.6,1.0,4.0,1.0,0.0,3.0,-0.743,-2.124,3.0,0.0,0.251,0.0,0.029,0.0,0.6829999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4569,176.16871,1.519,1.519,-1.962,110.1,164.91,43.37,1.0,3.0,0.0,0.0,2.0,-0.373,-2.511,3.0,0.0,0.152,0.0,0.029,0.0,0.481,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4570,163.17325,0.892,0.892,-1.82,108.38,160.15,39.19,0.0,3.0,0.0,0.0,2.0,-0.472,-1.99,4.0,0.0,0.403,0.0,0.029,1.0,0.5329999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4571,892.76355,-0.434,-0.725,-4.043,548.79,807.06,339.48,17.0,23.0,8.0,3.0,4.0,0.0034031952342269208,-6.147,1.0,1.0,0.953,0.0,0.237,0.0,0.043,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4572,396.38846,0.301,0.301,-2.9560000000000004,259.3,378.62,134.91,5.0,9.0,4.0,1.0,4.0,0.0034031952342269208,-2.057,3.0,1.0,0.7879999999999999,0.0,0.34600000000000003,2.0,0.518,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4573,558.52905,-1.446,-1.446,-2.803,357.06,522.92,214.05,8.0,14.0,7.0,3.0,4.0,0.0034031952342269208,-2.824,3.0,1.0,0.841,0.0,0.336,2.0,0.182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4574,234.24785,2.23,0.77,-3.11,153.66,234.36,55.76,2.0,4.0,1.0,0.0,2.0,-0.35,-3.054,3.0,0.0,0.476,0.0,0.08900000000000001,2.0,0.852,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4575,438.76962,12.092,12.092,-13.779000000000002,364.26,506.56,26.3,27.0,2.0,0.0,3.0,4.0,0.0034031952342269208,-8.182,0.0,0.0,0.211,0.0,0.366,2.0,0.119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4576,515.81058,11.576,10.105,-14.187,409.88,564.64,66.4,26.0,3.0,2.0,3.0,4.0,0.0034031952342269208,-6.746,1.0,1.0,0.569,0.0,0.405,2.0,0.129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4577,440.70092,7.598,6.1960000000000015,-9.705,356.71,474.51,37.29,4.0,2.0,1.0,3.0,4.0,0.0034031952342269208,-8.526,0.0,1.0,0.5820000000000001,0.0,0.287,2.0,0.457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4578,383.82338,-1.081,-2.242,-2.752,253.81,351.07,94.09,3.0,7.0,2.0,0.0,4.0,0.0034031952342269208,-1.816,4.0,1.0,0.569,0.0,0.35600000000000004,0.0,0.599,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4579,656.76455,3.037,-0.8959999999999999,-5.4929999999999986,447.95,621.5,118.0,5.0,10.0,2.0,1.0,4.0,0.0034031952342269208,-4.95,2.0,1.0,0.708,0.0,0.297,0.0,0.498,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4580,329.39022,1.6740000000000002,0.108,-2.768,216.43,316.89,59.0,2.0,5.0,1.0,0.0,3.0,-0.575,-3.345,3.0,1.0,0.569,0.0,0.435,0.0,0.894,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4581,281.3059,2.0,0.772,-3.256,180.76,241.66,50.72,0.0,4.0,2.0,0.0,2.0,-0.35100000000000003,-3.763,3.0,0.0,0.496,1.0,0.752,1.0,0.775,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4582,327.37434,1.913,1.883,-2.84,226.37,313.35,59.0,2.0,5.0,1.0,0.0,2.0,-0.502,-3.555,3.0,1.0,0.721,1.0,0.504,2.0,0.899,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4583,339.38504,3.4,3.3960000000000004,-3.7,223.63,311.87,40.16,2.0,5.0,0.0,0.0,1.0,0.279,-5.228,2.0,1.0,0.748,0.0,0.415,0.0,0.8390000000000001,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4584,329.39022,1.6740000000000002,1.2819999999999998,-2.722,224.32,318.06,59.0,2.0,5.0,1.0,0.0,3.0,-0.575,-3.343,3.0,1.0,0.5820000000000001,0.0,0.386,0.0,0.894,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4585,297.34836,2.789,1.565,-4.227,198.59,280.34,50.72,2.0,4.0,2.0,0.0,2.0,-0.107,-4.187,2.0,1.0,0.754,1.0,0.594,2.0,0.895,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4586,442.7168,6.2010000000000005,6.2010000000000005,-9.307,361.86,478.01,40.46,0.0,2.0,2.0,1.0,0.0,1.104,-7.2970000000000015,1.0,1.0,0.8009999999999999,0.0,0.336,2.0,0.438,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4587,442.7168,6.247000000000001,6.247000000000001,-8.862,362.89,470.92,40.46,0.0,2.0,2.0,1.0,0.0,1.118,-7.301,1.0,1.0,0.675,0.0,0.376,2.0,0.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4588,442.7168,6.247000000000001,6.247000000000001,-8.862,365.29,470.92,40.46,0.0,2.0,2.0,1.0,0.0,1.118,-7.301,1.0,1.0,0.675,0.0,0.376,2.0,0.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4589,476.51618,2.717,2.717,-4.662,325.5,469.62,83.07,9.0,9.0,0.0,0.0,3.0,-0.586,-3.873,3.0,1.0,0.622,0.0,0.495,2.0,0.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4590,430.44774,2.5340000000000003,2.5340000000000003,-3.869,288.46,398.89,73.84,6.0,8.0,0.0,0.0,2.0,-0.501,-4.187,2.0,0.0,0.49,1.0,0.534,2.0,0.6920000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4591,294.29982,1.077,1.077,-2.228,195.5,279.57,63.22,4.0,6.0,0.0,0.0,3.0,-0.802,-2.551,3.0,1.0,0.5429999999999999,0.0,0.435,2.0,0.774,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4592,280.27324,0.851,0.85,-1.6269999999999998,177.33,260.33,74.22,3.0,6.0,1.0,0.0,3.0,-1.0590000000000002,-2.152,3.0,1.0,0.675,0.0,0.128,2.0,0.8270000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4593,446.4902,2.602,2.602,-4.703,300.46,437.15,73.84,8.0,8.0,0.0,0.0,2.0,-0.48,-3.781,3.0,1.0,0.622,0.0,0.475,0.0,0.613,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4594,457.73144,6.658,6.658,-10.039,367.35,482.06,52.82,5.0,3.0,2.0,2.0,4.0,0.0034031952342269208,-7.21,1.0,0.0,0.079,0.0,0.455,2.0,0.276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4595,443.70486,6.385,6.385,-9.415,353.63,458.48,52.82,5.0,3.0,2.0,1.0,4.0,0.0034031952342269208,-6.914,1.0,0.0,0.052000000000000005,0.0,0.425,2.0,0.294,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4596,442.7168,6.591,6.591,-9.841,357.06,466.83,37.29,5.0,2.0,1.0,1.0,0.0,1.28,-7.587999999999999,1.0,0.0,0.086,0.0,0.455,2.0,0.521,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4597,428.69022,6.317,6.317,-9.217,341.28,443.24,37.29,5.0,2.0,1.0,1.0,0.0,1.196,-7.284,1.0,0.0,0.052000000000000005,0.0,0.415,2.0,0.556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4598,194.18399,1.669,1.6469999999999998,-1.869,125.53,196.17,66.76,3.0,4.0,2.0,0.0,3.0,-0.7120000000000001,-1.565,4.0,1.0,0.8009999999999999,0.0,0.029,0.0,0.436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4599,430.44774,2.403,2.403,-3.908,278.51,398.93,73.84,6.0,8.0,0.0,0.0,3.0,-0.542,-3.971,3.0,0.0,0.463,0.0,0.475,2.0,0.6920000000000001,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4600,1092.20225,-2.009,-2.009,-9.927,694.23,1045.13,361.81,18.0,14.0,12.0,3.0,4.0,0.0034031952342269208,-3.192,3.0,0.0,0.45,0.0,0.168,0.0,0.051,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4601,887.93401,-0.81,-0.81,-7.207999999999998,551.54,843.24,295.7,11.0,12.0,9.0,3.0,4.0,0.0034031952342269208,-2.805,3.0,0.0,0.304,0.0,0.326,0.0,0.107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4602,978.05655,1.23,1.23,-9.33,620.14,926.53,295.7,13.0,12.0,9.0,3.0,4.0,0.0034031952342269208,-2.59,3.0,1.0,0.847,0.0,0.405,0.0,0.086,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4603,464.41936,-0.034,-0.085,-1.533,280.23,424.5,186.36,4.0,11.0,7.0,3.0,4.0,0.0034031952342269208,-3.113,3.0,1.0,0.907,0.0,0.425,2.0,0.301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4604,462.40348,0.002,-0.483,-1.827,272.68,420.59,186.36,4.0,11.0,7.0,3.0,4.0,0.0034031952342269208,-3.15,3.0,1.0,0.92,1.0,0.524,2.0,0.303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
4605,484.3644,0.121,-0.2,-0.99,282.28,438.36,243.89,7.0,14.0,9.0,3.0,4.0,0.0034031952342269208,-5.3210000000000015,2.0,1.0,0.927,0.0,0.316,0.0,0.187,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
4606,204.35105,4.222,4.222,-3.871,174.92,213.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151,-5.462999999999999,2.0,1.0,0.715,0.0,0.17800000000000002,1.0,0.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4607,285.33766,1.929,1.546,-2.091,197.91,263.65,42.07,4.0,4.0,0.0,0.0,2.0,-0.16699999999999998,-3.431,3.0,0.0,0.112,0.0,0.227,0.0,0.626,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4608,927.07965,1.661,0.188,-7.872999999999998,642.43,893.85,291.81,10.0,18.0,10.0,3.0,4.0,0.0034031952342269208,-6.194,1.0,1.0,0.701,0.0,0.277,0.0,0.085,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4609,204.35106,4.699,4.699,-4.503,170.47,230.6,0.0,0.0,0.0,0.0,1.0,0.0,1.298,-5.636,2.0,0.0,0.284,0.0,0.168,1.0,0.502,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4610,244.31063,0.67,-0.77,-1.669,156.06,225.36,103.73,5.0,4.0,3.0,0.0,3.0,-1.229,-1.432,4.0,0.0,0.264,0.0,0.069,0.0,0.618,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4611,204.35105,4.798,4.798,-3.981,165.66,222.73,0.0,1.0,0.0,0.0,1.0,0.0,1.329,-5.59,2.0,1.0,0.589,0.0,0.207,1.0,0.5379999999999999,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4612,204.35105,4.939,4.939,-3.798,164.98,226.31,0.0,1.0,0.0,0.0,1.0,0.0,1.3730000000000002,-5.712999999999999,2.0,0.0,0.258,0.0,0.17800000000000002,1.0,0.531,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4613,917.12789,1.0590000000000002,1.0590000000000002,-6.943,660.96,904.89,277.9,12.0,17.0,11.0,3.0,4.0,0.0034031952342269208,-5.397,2.0,0.0,0.152,0.0,0.277,0.0,0.096,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1
4614,927.07965,1.661,0.188,-7.941,648.61,893.86,291.82,9.0,18.0,10.0,3.0,4.0,0.0034031952342269208,-6.277,1.0,1.0,0.708,0.0,0.277,0.0,0.08900000000000001,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4615,312.8316,4.225,4.225,-6.31,235.29,322.2,52.98,12.0,3.0,2.0,0.0,1.0,0.35200000000000004,-3.054,3.0,1.0,0.701,0.0,0.326,1.0,0.419,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4616,400.46482,5.067,5.067,-5.408,281.94,395.13,55.38,4.0,6.0,0.0,0.0,1.0,0.564,-6.595,1.0,1.0,0.947,0.0,0.405,2.0,0.7140000000000001,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4617,288.25064,-2.152,-2.152,-0.6859999999999999,177.67,269.37,125.68,3.0,8.0,4.0,3.0,4.0,0.0034031952342269208,0.65,5.0,0.0,0.463,0.0,0.128,0.0,0.463,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4618,202.24751,2.679,2.679,-2.5580000000000003,147.48,224.17,52.6,9.0,4.0,0.0,0.0,2.0,-0.156,-2.415,3.0,0.0,0.019,0.0,0.059,0.0,0.426,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4619,220.35045,4.875,4.874,-5.039,183.5,269.42,20.23,2.0,1.0,1.0,0.0,0.0,1.023,-4.96,2.0,0.0,0.218,0.0,0.207,2.0,0.753,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4620,204.35105,4.734,4.734,-4.6110000000000015,171.15,242.75,0.0,3.0,0.0,0.0,1.0,0.0,1.3090000000000002,-5.247999999999998,2.0,0.0,0.41,0.0,0.168,1.0,0.583,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4621,260.37125,5.044,5.044,-6.259,203.05,285.66,29.6,11.0,2.0,0.0,0.0,0.0,0.99,-4.601,2.0,0.0,0.205,0.0,0.386,2.0,0.384,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4622,222.36633,3.381,3.381,-4.475,163.95,241.88,20.23,0.0,1.0,1.0,0.0,1.0,0.562,-4.239,2.0,0.0,0.165,0.0,0.14800000000000002,0.0,0.6659999999999999,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4623,638.87207,2.873,2.873,-6.635,476.76,657.69,160.07,7.0,9.0,7.0,3.0,4.0,0.0034031952342269208,-3.968,3.0,0.0,0.119,0.0,0.277,0.0,0.208,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
